account_balance,transaction_frequency_sent,transaction_frequency_received,unique_contacts_sent,unique_contacts_received,min_transaction_sent,max_transaction_sent,avg_transaction_sent,min_transaction_received,avg_transaction_received,total_sent,total_received,contract_interaction,contract_creation,fraud_label,sent_to_received_ratio,avg_sent_to_avg_received,interaction_with_contract_ratio,is_high_balance,high_txn_freq_flag,net_flow,spread_sent,spread_received,contract_activity_flag,log_balance,log_txn_count
0.002443805,34403.49,0.0,3.0,1.0,0.0025,0.235535,0.083678,0.253479,0.253479,0.251035195,0.253479,0.0,0,0,0.9903198758131516,0.3301050538682151,0.0,0,1,0.002443805000000021,0.233035,0.0,0,0.0024408237646117684,10.445942358099884
0.0008609999999999,0.0,0.0,1.0,1.0,0.000139,0.000139,0.000139,0.001,0.001,0.000139,0.001,0.0,0,0,0.1376237623762376,0.1376237623762376,0.0,0,1,0.000861,0.0,0.0,0,0.0008606295521217325,0.0
0.000441,0.0,0.0,1.0,1.0,0.059559,0.059559,0.059559,0.06,0.06,0.059559,0.06,0.0,0,0,0.9924845859023496,0.9924845859023496,0.0,0,1,0.00044099999999999695,0.0,0.0,0,0.0004409027880792546,0.0
0.00062,0.0,0.0,1.0,1.0,0.24938,0.24938,0.24938,0.25,0.25,0.24938,0.25,0.0,0,0,0.997480100795968,0.997480100795968,0.0,0,1,0.0006200000000000094,0.0,0.0,0,0.0006198078794057442,0.0
0.00042,0.0,0.0,1.0,1.0,0.000684,0.000684,0.000684,0.001104,0.001104,0.000684143,0.001104143,0.0,0,0,0.6140531332153952,0.6140035906642729,0.0,0,1,0.0004199999999999999,0.0,0.0,0,0.0004199118246882234,0.0
0.00062,0.0,0.0,1.0,1.0,0.152372,0.152372,0.152372,0.152992,0.152992,0.15237209,0.15299209,0.0,0,0,0.9958824091880052,0.9958824067659248,0.0,0,1,0.0006200000000000094,0.0,0.0,0,0.0006198078794057442,0.0
0.0032,17684.35,6.75,2.0,1.0,0.0004,0.0122,0.004533,0.001,0.0056,0.0136,0.0168,0.0,0,0,0.809042236763831,0.8080213903743315,0.0,0,0,0.0031999999999999997,0.011800000000000001,0.0046,0,0.003194890896519197,9.780873491244456
0.001533949,265.5,94079.21,2.0,5.0,0.003137,0.099568,0.028719,0.003347,0.029026,0.143595181,0.14512913,0.0,0,0,0.9893622829350016,0.989082518253203,0.0,0,0,0.0015339490000000067,0.096431,0.025679,0,0.0015327737019773385,11.45472108076454
0.0022,0.0,0.0,1.0,1.0,0.171973,0.171973,0.171973,0.174173,0.174173,0.17197315,0.17417315,0.0,0,0,0.9873122055721232,0.9873121946458608,0.0,0,1,0.0022000000000000075,0.0,0.0,0,0.0021975835434872217,0.0
0.00062,0.0,0.0,1.0,1.0,0.011774,0.011774,0.011774,0.012394,0.012394,0.01177443,0.01239443,0.0,0,0,0.9492116929193846,0.9492099322799096,0.0,0,1,0.000619999999999999,0.0,0.0,0,0.0006198078794057442,0.0
0.0022,0.0,0.0,1.0,1.0,0.257412,0.257412,0.257412,0.259612,0.259612,0.25741214,0.25961214,0.0,0,0,0.9914876289056088,0.9914876243153506,0.0,0,1,0.0021999999999999797,0.0,0.0,0,0.0021975835434872217,0.0
0.00084,0.0,0.0,1.0,1.0,0.056886,0.056886,0.056886,0.057726,0.057726,0.05688647,0.05772647,0.0,0,0,0.9852779361121315,0.9852778162671468,0.0,0,1,0.0008400000000000005,0.0,0.0,0,0.0008396473974436158,0.0
0.003955566,145.22,8133.65,5.0,2.0,0.05,0.055,0.051,0.003,0.043159,0.255,0.258955566,0.0,0,0,0.9846868984890446,1.1814033218281634,0.0,0,0,0.0039555660000000215,0.0049999999999999975,0.040159,0,0.0039477633180572125,9.02158254677296
0.00304728,88560.74,18593.82,3.0,2.0,0.0,8.6e-05,2.9e-05,0.001,0.001044,8.55e-05,0.0031328,0.0,0,0,0.027205040091638,0.0275142314990512,0.0,0,0,0.0030472999999999997,8.6e-05,4.3999999999999985e-05,0,0.003042646453057588,11.5820368894295
0.000504,0.0,0.0,1.0,1.0,0.199496,0.199496,0.199496,0.2,0.2,0.199496,0.2,0.0,0,0,0.9974301284935752,0.9974301284935752,0.0,0,1,0.0005040000000000044,0.0,0.0,0,0.0005038730346585635,0.0
0.092880895,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.092881,0.092881,0.0,0.092880895,0.0,0,0,0.0,0.0,0.0,1,1,0.092880895,0.0,0.0,0,0.0888172325338796,0.0
0.0,35043.33,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0,0.0,10.464369110475166
