account_balance,transaction_frequency_sent,transaction_frequency_received,unique_contacts_sent,unique_contacts_received,min_transaction_sent,max_transaction_sent,avg_transaction_sent,min_transaction_received,avg_transaction_received,total_sent,total_received,contract_interaction,contract_creation,fraud_label,sent_to_received_ratio,avg_sent_to_avg_received,interaction_with_contract_ratio
0.002443805,34403.49,0.0,3.0,1.0,0.0025,0.235535,0.083678,0.253479,0.253479,0.251035195,0.253479,0.0,0,0,0.9903198758131515,0.33010505386821515,0.0
0.0008609999999999,0.0,0.0,1.0,1.0,0.000139,0.000139,0.000139,0.001,0.001,0.000139,0.001,0.0,0,0,0.1376237623762376,0.1376237623762376,0.0
0.000441,0.0,0.0,1.0,1.0,0.059559,0.059559,0.059559,0.06,0.06,0.059559,0.06,0.0,0,0,0.9924845859023496,0.9924845859023496,0.0
0.00062,0.0,0.0,1.0,1.0,0.24938,0.24938,0.24938,0.25,0.25,0.24938,0.25,0.0,0,0,0.997480100795968,0.997480100795968,0.0
0.00042,0.0,0.0,1.0,1.0,0.000684,0.000684,0.000684,0.001104,0.001104,0.000684143,0.001104143,0.0,0,0,0.6140531332153952,0.6140035906642729,0.0
0.00062,0.0,0.0,1.0,1.0,0.152372,0.152372,0.152372,0.152992,0.152992,0.15237209,0.15299209,0.0,0,0,0.9958824091880051,0.9958824067659247,0.0
0.0032,17684.35,6.75,2.0,1.0,0.0004,0.0122,0.004533,0.001,0.0056,0.0136,0.0168,0.0,0,0,0.809042236763831,0.8080213903743315,0.0
0.001533949,265.5,94079.21,2.0,5.0,0.003137,0.099568,0.028719,0.003347,0.029026,0.143595181,0.14512913,0.0,0,0,0.9893622829350016,0.989082518253203,0.0
0.0022,0.0,0.0,1.0,1.0,0.171973,0.171973,0.171973,0.174173,0.174173,0.17197315,0.17417315,0.0,0,0,0.9873122055721233,0.9873121946458608,0.0
0.00062,0.0,0.0,1.0,1.0,0.011774,0.011774,0.011774,0.012394,0.012394,0.01177443,0.01239443,0.0,0,0,0.9492116929193846,0.9492099322799097,0.0
0.0022,0.0,0.0,1.0,1.0,0.257412,0.257412,0.257412,0.259612,0.259612,0.25741214,0.25961214,0.0,0,0,0.9914876289056088,0.9914876243153506,0.0
0.00084,0.0,0.0,1.0,1.0,0.056886,0.056886,0.056886,0.057726,0.057726,0.05688647,0.05772647,0.0,0,0,0.9852779361121315,0.9852778162671469,0.0
0.003955566,145.22,8133.65,5.0,2.0,0.05,0.055,0.051,0.003,0.043159,0.255,0.258955566,0.0,0,0,0.9846868984890446,1.1814033218281634,0.0
0.00304728,88560.74,18593.82,3.0,2.0,0.0,8.6e-05,2.9e-05,0.001,0.001044,8.55e-05,0.0031328,0.0,0,0,0.027205040091638034,0.02751423149905123,0.0
0.000504,0.0,0.0,1.0,1.0,0.199496,0.199496,0.199496,0.2,0.2,0.199496,0.2,0.0,0,0,0.9974301284935753,0.9974301284935753,0.0
0.092880895,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.092881,0.092881,0.0,0.092880895,0.0,0,0,0.0,0.0,0.0
0.0,35043.33,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,30.85,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
0.000504,0.0,0.0,1.0,1.0,0.106873,0.106873,0.106873,0.107377,0.107377,0.10687253,0.10737653,0.0,0,0,0.99521355238874,0.9952135733375548,0.0
0.000471636,0.0,0.0,1.0,1.0,0.021588,0.021588,0.021588,0.02206,0.02206,0.021588284,0.02205992,0.0,0,0,0.9781768126028549,0.9781603987313094,0.0
0.00062,0.0,0.0,1.0,1.0,0.24896,0.24896,0.24896,0.24958,0.24958,0.24896,0.24958,0.0,0,0,0.9974758604110741,0.9974758604110741,0.0
0.0,0.0,35.74,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
0.011,240.2,190357.37,4.0,2.0,0.0,0.034866,0.008716,0.01,0.022933,0.03486571,0.04586571,0.0,0,0,0.76000371438393,0.37989800810704794,0.0
0.006592895,2.09,133779.25,3.0,3.0,0.0,0.040816,0.011701,0.020508,0.02505,0.093606401,0.100199296,0.0,0,0,0.9341089573166946,0.4669193934557063,0.0
0.02061018,39728.89,5276.38,8.0,2.0,0.0,0.21,0.041,0.189026,0.215305,0.41,0.43061018,0.0,0,0,0.9521151563310385,0.19041868889766156,0.0
0.0022,0.0,0.0,1.0,1.0,0.0978,0.0978,0.0978,0.1,0.1,0.0978,0.1,0.0,0,0,0.9779022097790221,0.9779022097790221,0.0
0.005471256,41813.31,4.57,3.0,2.0,0.0,0.544529,0.068066,0.05,0.275,0.544528744,0.55,0.0,0,0,0.990034261195251,0.24750372713719498,0.0
0.003497345,30163.96,0.0,3.0,1.0,0.0,0.006503,0.001301,0.01,0.01,0.006502655,0.01,0.0,0,0,0.6496158841158842,0.12997002997003,0.0
0.00284647,0.0,238.94,1.0,2.0,0.106154,0.106154,0.106154,0.009,0.036333,0.10615353,0.109,0.0,0,0,0.9737962572241079,2.9208926065542196,0.0
0.0,0.0,278.08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0
0.000504,0.0,0.0,1.0,1.0,0.227417,0.227417,0.227417,0.227921,0.227921,0.22741703,0.22792103,0.0,0,0,0.9977449318769804,0.9977449315801711,0.0
0.00084,0.0,0.0,1.0,1.0,0.219471,0.219471,0.219471,0.220311,0.220311,0.21947112,0.22031112,0.0,0,0,0.9961419949208682,0.9961419928195677,0.0
0.0,0.0,53.18,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0
0.003600022,6.14,2643.66,6.0,2.0,0.006057,0.175697,0.103247,0.006498,0.103847,0.619482946,0.623082968,0.0,0,0,0.9942062867254186,0.9941265393762578,0.0
0.06686957,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06687,0.06687,0.0,0.06686957,0.0,0,0,0.0,0.0,0.0
0.00063,0.0,0.0,1.0,1.0,0.175505,0.175505,0.175505,0.176135,0.176135,0.17550494,0.17613494,0.0,0,0,0.9963666285276205,0.99636662976525,0.0
0.000663984,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000664,0.000664,0.0,0.000663984,0.0,0,0,0.0,0.0,0.0
0.01001879,4212.31,164356.11,6.0,5.0,0.001,0.08,0.035333,0.0008,0.037003,0.212,0.22201879,0.0,0,0,0.9548311279811955,0.954610542241915,0.0
0.00062,0.0,0.0,1.0,1.0,0.048726,0.048726,0.048726,0.049346,0.049346,0.04872623,0.04934623,0.0,0,0,0.9872356539387227,0.9872355944566009,0.0
0.000471659,0.0,0.0,1.0,1.0,0.034528,0.034528,0.034528,0.035,0.035,0.034528341,0.035,0.0,0,0,0.9862422450728361,0.9862325049985717,0.0
0.000441,0.0,136.26,1.0,2.0,0.274453,0.274453,0.274453,0.03,0.137447,0.27445284,0.27489384,0.0,0,0,0.9983594263361325,1.9966462239100224,0.0
0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.001,0.001,0.0,0.001,0.0,0,0,0.0,0.0,0.0
0.00062,0.0,0.0,1.0,1.0,0.09938,0.09938,0.09938,0.1,0.1,0.09938,0.1,0.0,0,0,0.9937006299370063,0.9937006299370063,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
0.001373638,20.07,1350.64,1.0,3.0,0.06925,0.203496,0.114109,0.0697,0.114567,0.342326362,0.3437,0.0,0,0,0.9959744028396031,0.9959154105972403,0.0
0.000891636,3.27,4715.62,2.0,1.0,0.042745,0.242425,0.142585,0.043165,0.143031,0.285170004,0.28606164,0.0,0,0,0.9968482160622422,0.9968121028236658,0.0
0.000604974,0.0,0.0,1.0,1.0,0.099395,0.099395,0.099395,0.1,0.1,0.099395026,0.1,0.0,0,0,0.9938508749125087,0.9938506149385061,0.0
0.00232568,163780.12,0.0,2.0,1.0,0.0,0.000139,7e-05,0.002465,0.002465,0.00013944,0.00246512,0.0,0,0,0.056336662464850196,0.028282828282828278,0.0
0.0,0.0,78670.32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0
0.02,0.0,56.31,0.0,4.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.02,0.0,0,0,0.0,0.0,0.0
0.000471636,0.0,0.0,1.0,1.0,0.119829,0.119829,0.119829,0.120301,0.120301,0.119829473,0.120301109,0.0,0,0,0.9959967454044498,0.995993716285294,0.0
0.0,0.0,10442.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0005056559999999,0.0,0.0,1.0,1.0,0.173287,0.173287,0.173287,0.173792,0.173792,0.1732867839999999,0.17379244,0.0,0,0,0.9970330911349684,0.9970368580338546,0.0
0.000504,0.0,0.0,1.0,1.0,0.099496,0.099496,0.099496,0.1,0.1,0.099496,0.1,0.0,0,0,0.9948605139486051,0.9948605139486051,0.0
0.0,0.0,15.63,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0
0.00062,0.0,0.0,1.0,1.0,0.073023,0.073023,0.073023,0.073643,0.073643,0.07302318,0.07364318,0.0,0,0,0.9914463978337391,0.9914463769296568,0.0
0.000471636,0.0,0.0,1.0,1.0,0.199136,0.199136,0.199136,0.199608,0.199608,0.199135945,0.199607581,0.0,0,0,0.997587206509631,0.9975853880912543,0.0
0.002784653,51087.09,19369.78,8.0,2.0,0.0,0.043887,0.015567,0.014673,0.042439,0.124533527,0.12731818,0.0,0,0,0.9780515750715983,0.36672241984499043,0.0
0.000504,0.0,0.0,1.0,1.0,0.249496,0.249496,0.249496,0.25,0.25,0.249496,0.25,0.0,0,0,0.9979440822367105,0.9979440822367105,0.0
0.00062,0.0,0.0,1.0,1.0,0.070011,0.070011,0.070011,0.070631,0.070631,0.0700111,0.0706311,0.0,0,0,0.9910816790791764,0.9910816664543255,0.0
0.0018189,30546.43,14158.72,2.0,1.0,0.0,0.048181,0.0160599999999999,0.025,0.025,0.0481811,0.05,0.0,0,0,0.9634293141371724,0.6421431427428989,0.0
0.001055747,0.0,0.0,1.0,1.0,0.046386,0.046386,0.046386,0.047442,0.047442,0.046385773,0.04744152,0.0,0,0,0.9775402979714874,0.9775351934586528,0.0
-0.06,1888.98,0.0,3.0,0.0,0.0,0.05,0.005,0.0,0.0,0.06,0.0,0.0,0,0,5999.999999999999,499.99999999999994,0.0
